trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id,trip_duration_mins,hour,weekday,is_peak
1199,2023-07-16 10:07:00,2023-07-16 10:18:00,BTM Layout,Electronic City,7.1,155.58,Ola,D020,11.0,10,Sunday,0
1200,2023-07-22 07:20:00,2023-07-22 07:57:00,Hebbal,HSR Layout,5.8,134.27,Uber,D038,37.0,7,Saturday,1
1201,2023-07-27 12:42:00,2023-07-27 13:26:00,Indiranagar,MG Road,11.2,259.93,Ola,D033,44.0,12,Thursday,0
1202,2023-07-11 17:17:00,2023-07-11 17:39:00,Koramangala,HSR Layout,14.3,287.95,Auto,D040,22.0,17,Tuesday,1
1203,2023-07-15 07:46:00,2023-07-15 08:15:00,Indiranagar,Jayanagar,9.7,231.22,Ola,D033,29.0,7,Saturday,1
1204,2023-07-16 16:32:00,2023-07-16 17:05:00,Indiranagar,Marathahalli,5.0,101.22,Ola,D006,33.0,16,Sunday,0
1205,2023-07-03 18:29:00,2023-07-03 18:39:00,Whitefield,MG Road,10.9,220.19,Ola,D048,10.0,18,Monday,1
1206,2023-07-13 20:03:00,2023-07-13 20:42:00,Whitefield,HSR Layout,11.4,233.65,Ola,D026,39.0,20,Thursday,0
1207,2023-07-01 16:29:00,2023-07-01 16:53:00,Marathahalli,BTM Layout,15.0,361.55,Uber,D037,24.0,16,Saturday,0
1208,2023-07-18 11:37:00,2023-07-18 12:01:00,Hebbal,Indiranagar,11.6,216.08,Auto,D001,24.0,11,Tuesday,0
1209,2023-07-20 08:06:00,2023-07-20 08:42:00,Whitefield,HSR Layout,11.7,282.33,Ola,D040,36.0,8,Thursday,1
1210,2023-07-07 21:24:00,2023-07-07 22:00:00,HSR Layout,MG Road,10.8,203.56,Uber,D050,36.0,21,Friday,0
1211,2023-07-13 16:22:00,2023-07-13 16:35:00,MG Road,Jayanagar,11.7,265.6,Auto,D016,13.0,16,Thursday,0
1212,2023-07-06 21:55:00,2023-07-06 22:25:00,Indiranagar,Koramangala,12.7,237.13,Ola,D025,30.0,21,Thursday,0
1213,2023-07-30 11:05:00,2023-07-30 11:35:00,HSR Layout,Electronic City,7.3,147.75,Uber,D013,30.0,11,Sunday,0
1214,2023-07-01 17:00:00,2023-07-01 17:25:00,MG Road,Koramangala,10.0,193.75,Ola,D026,25.0,17,Saturday,1
1215,2023-07-20 20:22:00,2023-07-20 21:06:00,Electronic City,Whitefield,4.8,105.39,Ola,D021,44.0,20,Thursday,0
1216,2023-07-22 21:00:00,2023-07-22 21:11:00,HSR Layout,Hebbal,12.2,236.85,Uber,D048,11.0,21,Saturday,0
1217,2023-07-03 14:01:00,2023-07-03 14:37:00,MG Road,Hebbal,5.5,134.07,Ola,D012,36.0,14,Monday,0
1218,2023-07-28 15:47:00,2023-07-28 16:04:00,BTM Layout,Electronic City,3.1,57.49,Ola,D049,17.0,15,Friday,0
1219,2023-07-23 10:45:00,2023-07-23 11:09:00,Hebbal,Whitefield,6.6,156.75,Auto,D039,24.0,10,Sunday,0
1220,2023-07-20 08:37:00,2023-07-20 09:14:00,Koramangala,BTM Layout,7.8,152.45,Auto,D024,37.0,8,Thursday,1
1221,2023-07-14 17:35:00,2023-07-14 18:12:00,Whitefield,Electronic City,5.7,114.76,Uber,D006,37.0,17,Friday,1
1222,2023-07-05 17:25:00,2023-07-05 17:35:00,Whitefield,MG Road,10.1,205.31,Uber,D045,10.0,17,Wednesday,1
1223,2023-07-08 20:55:00,2023-07-08 21:14:00,Whitefield,Indiranagar,9.6,191.08,Auto,D021,19.0,20,Saturday,0
1224,2023-07-28 10:44:00,2023-07-28 10:58:00,HSR Layout,Jayanagar,10.0,221.87,Ola,D030,14.0,10,Friday,0
1225,2023-07-29 06:06:00,2023-07-29 06:48:00,Koramangala,BTM Layout,12.8,284.67,Uber,D007,42.0,6,Saturday,0
1226,2023-07-05 20:13:00,2023-07-05 20:55:00,Indiranagar,Koramangala,14.8,269.93,Uber,D047,42.0,20,Wednesday,0
1227,2023-07-23 16:58:00,2023-07-23 17:12:00,MG Road,HSR Layout,11.3,239.9,Uber,D003,14.0,16,Sunday,0
1228,2023-07-25 19:42:00,2023-07-25 20:23:00,Marathahalli,Koramangala,12.0,239.18,Uber,D032,41.0,19,Tuesday,1
1229,2023-07-24 11:16:00,2023-07-24 11:54:00,Koramangala,BTM Layout,11.1,268.47,Ola,D033,38.0,11,Monday,0
1230,2023-07-12 07:16:00,2023-07-12 07:50:00,Jayanagar,Indiranagar,3.3,68.79,Uber,D007,34.0,7,Wednesday,1
1231,2023-07-21 08:17:00,2023-07-21 08:34:00,Indiranagar,Hebbal,13.5,327.78,Auto,D021,17.0,8,Friday,1
1232,2023-07-15 22:42:00,2023-07-15 23:14:00,HSR Layout,MG Road,6.1,121.55,Uber,D045,32.0,22,Saturday,0
1233,2023-07-02 13:27:00,2023-07-02 13:41:00,Indiranagar,Electronic City,9.2,178.6,Auto,D023,14.0,13,Sunday,0
1234,2023-07-04 14:39:00,2023-07-04 15:00:00,BTM Layout,Marathahalli,14.4,317.91,Ola,D035,21.0,14,Tuesday,0
1235,2023-07-14 19:06:00,2023-07-14 19:20:00,Marathahalli,MG Road,4.5,100.99,Auto,D050,14.0,19,Friday,1
1236,2023-07-20 12:36:00,2023-07-20 13:14:00,Hebbal,BTM Layout,9.0,184.31,Ola,D048,38.0,12,Thursday,0
1237,2023-07-24 17:02:00,2023-07-24 17:38:00,Hebbal,Whitefield,14.2,289.14,Uber,D042,36.0,17,Monday,1
1238,2023-07-02 09:41:00,2023-07-02 09:54:00,Koramangala,Electronic City,7.3,179.7,Ola,D021,13.0,9,Sunday,1
1239,2023-07-19 10:54:00,2023-07-19 11:15:00,Indiranagar,Electronic City,12.9,255.96,Auto,D038,21.0,10,Wednesday,0
1240,2023-07-14 17:53:00,2023-07-14 18:20:00,Koramangala,BTM Layout,7.0,151.17,Uber,D047,27.0,17,Friday,1
1241,2023-07-13 17:20:00,2023-07-13 17:47:00,Electronic City,Indiranagar,5.6,133.46,Ola,D044,27.0,17,Thursday,1
1242,2023-07-22 13:33:00,2023-07-22 14:10:00,BTM Layout,Hebbal,4.7,86.17,Auto,D050,37.0,13,Saturday,0
1243,2023-07-18 22:33:00,2023-07-18 23:17:00,Hebbal,Jayanagar,9.1,186.6,Uber,D038,44.0,22,Tuesday,0
1244,2023-07-13 14:40:00,2023-07-13 15:18:00,Koramangala,Jayanagar,13.2,319.59,Ola,D009,38.0,14,Thursday,0
1245,2023-07-13 08:12:00,2023-07-13 08:49:00,MG Road,BTM Layout,11.5,258.08,Auto,D045,37.0,8,Thursday,1
1246,2023-07-16 09:12:00,2023-07-16 09:25:00,Marathahalli,MG Road,14.3,258.11,Ola,D004,13.0,9,Sunday,1
1247,2023-07-19 16:09:00,2023-07-19 16:54:00,MG Road,Marathahalli,10.6,235.03,Ola,D045,45.0,16,Wednesday,0
1248,2023-07-09 07:53:00,2023-07-09 08:07:00,MG Road,Hebbal,9.1,202.33,Auto,D049,14.0,7,Sunday,1
1249,2023-07-06 20:10:00,2023-07-06 20:27:00,MG Road,Electronic City,3.4,73.27,Uber,D012,17.0,20,Thursday,0
1250,2023-07-17 17:14:00,2023-07-17 17:57:00,Jayanagar,Whitefield,3.3,66.73,Uber,D014,43.0,17,Monday,1
1251,2023-07-28 07:59:00,2023-07-28 08:39:00,Electronic City,MG Road,10.8,224.58,Uber,D041,40.0,7,Friday,1
1252,2023-07-15 21:50:00,2023-07-15 22:14:00,Jayanagar,MG Road,11.3,223.06,Ola,D021,24.0,21,Saturday,0
1253,2023-07-07 19:18:00,2023-07-07 19:58:00,Electronic City,Koramangala,14.2,296.12,Auto,D028,40.0,19,Friday,1
1254,2023-07-28 12:54:00,2023-07-28 13:35:00,Hebbal,Marathahalli,6.5,130.46,Auto,D044,41.0,12,Friday,0
1255,2023-07-02 20:11:00,2023-07-02 20:36:00,MG Road,Hebbal,8.3,165.49,Auto,D046,25.0,20,Sunday,0
1256,2023-07-04 17:45:00,2023-07-04 18:25:00,Electronic City,Hebbal,10.5,260.56,Auto,D014,40.0,17,Tuesday,1
1257,2023-07-05 13:11:00,2023-07-05 13:37:00,BTM Layout,Whitefield,3.9,80.45,Ola,D016,26.0,13,Wednesday,0
1258,2023-07-11 15:02:00,2023-07-11 15:30:00,Indiranagar,Electronic City,14.4,333.32,Ola,D027,28.0,15,Tuesday,0
1259,2023-07-22 09:21:00,2023-07-22 09:34:00,HSR Layout,BTM Layout,6.3,141.47,Ola,D003,13.0,9,Saturday,1
1260,2023-07-28 13:41:00,2023-07-28 13:54:00,Jayanagar,BTM Layout,12.7,255.84,Ola,D023,13.0,13,Friday,0
1261,2023-07-07 10:50:00,2023-07-07 11:27:00,Indiranagar,HSR Layout,6.1,119.54,Uber,D035,37.0,10,Friday,0
1262,2023-07-11 19:17:00,2023-07-11 19:34:00,Marathahalli,BTM Layout,5.8,118.11,Uber,D019,17.0,19,Tuesday,1
1263,2023-07-11 19:28:00,2023-07-11 19:59:00,Marathahalli,Whitefield,12.0,299.45,Uber,D025,31.0,19,Tuesday,1
1264,2023-07-17 07:51:00,2023-07-17 08:25:00,Marathahalli,Koramangala,7.7,166.3,Uber,D011,34.0,7,Monday,1
1265,2023-07-23 12:49:00,2023-07-23 13:04:00,HSR Layout,BTM Layout,10.7,204.65,Uber,D021,15.0,12,Sunday,0
1266,2023-07-25 15:36:00,2023-07-25 16:14:00,Koramangala,BTM Layout,7.2,176.43,Ola,D044,38.0,15,Tuesday,0
1267,2023-07-12 18:18:00,2023-07-12 18:51:00,Electronic City,Jayanagar,14.3,320.37,Uber,D011,33.0,18,Wednesday,1
1268,2023-07-09 06:26:00,2023-07-09 07:11:00,Marathahalli,MG Road,9.5,214.02,Ola,D024,45.0,6,Sunday,0
1269,2023-07-20 16:24:00,2023-07-20 16:47:00,MG Road,HSR Layout,11.4,217.44,Ola,D006,23.0,16,Thursday,0
1270,2023-07-08 17:57:00,2023-07-08 18:32:00,Marathahalli,Whitefield,12.4,260.2,Uber,D028,35.0,17,Saturday,1
1271,2023-07-18 13:09:00,2023-07-18 13:39:00,Koramangala,BTM Layout,7.0,132.08,Ola,D017,30.0,13,Tuesday,0
1272,2023-07-06 12:17:00,2023-07-06 12:41:00,Jayanagar,BTM Layout,13.3,276.99,Auto,D041,24.0,12,Thursday,0
1273,2023-07-22 18:35:00,2023-07-22 19:11:00,HSR Layout,Hebbal,12.2,223.06,Auto,D038,36.0,18,Saturday,1
1274,2023-07-10 12:22:00,2023-07-10 12:38:00,Hebbal,Jayanagar,6.3,138.67,Ola,D012,16.0,12,Monday,0
1275,2023-07-22 10:22:00,2023-07-22 10:42:00,BTM Layout,MG Road,14.7,301.53,Auto,D003,20.0,10,Saturday,0
1276,2023-07-08 21:36:00,2023-07-08 21:51:00,HSR Layout,BTM Layout,13.3,300.86,Uber,D006,15.0,21,Saturday,0
1277,2023-07-04 08:08:00,2023-07-04 08:25:00,BTM Layout,Indiranagar,10.5,220.99,Auto,D003,17.0,8,Tuesday,1
1278,2023-07-08 16:26:00,2023-07-08 17:04:00,Indiranagar,Hebbal,3.4,84.18,Auto,D036,38.0,16,Saturday,0
1279,2023-07-18 19:20:00,2023-07-18 19:48:00,Koramangala,Indiranagar,10.9,200.88,Auto,D013,28.0,19,Tuesday,1
1280,2023-07-10 13:09:00,2023-07-10 13:47:00,Jayanagar,Hebbal,12.2,226.61,Auto,D012,38.0,13,Monday,0
1281,2023-07-01 21:36:00,2023-07-01 22:15:00,Indiranagar,Jayanagar,6.8,134.93,Ola,D028,39.0,21,Saturday,0
1282,2023-07-25 20:41:00,2023-07-25 21:03:00,Hebbal,BTM Layout,10.6,228.92,Auto,D047,22.0,20,Tuesday,0
1283,2023-07-05 13:39:00,2023-07-05 14:23:00,BTM Layout,Marathahalli,4.0,72.1,Ola,D032,44.0,13,Wednesday,0
1284,2023-07-04 21:23:00,2023-07-04 22:02:00,Electronic City,Hebbal,11.5,221.07,Uber,D022,39.0,21,Tuesday,0
1285,2023-07-21 21:28:00,2023-07-21 21:51:00,Indiranagar,Jayanagar,14.2,314.98,Auto,D039,23.0,21,Friday,0
1286,2023-07-24 14:11:00,2023-07-24 14:34:00,HSR Layout,MG Road,7.8,152.82,Ola,D014,23.0,14,Monday,0
1287,2023-07-22 15:24:00,2023-07-22 15:38:00,HSR Layout,BTM Layout,12.9,256.41,Uber,D015,14.0,15,Saturday,0
1288,2023-07-19 19:11:00,2023-07-19 19:50:00,Jayanagar,Indiranagar,10.3,186.51,Auto,D010,39.0,19,Wednesday,1
1289,2023-07-20 18:53:00,2023-07-20 19:06:00,MG Road,HSR Layout,5.5,100.48,Uber,D016,13.0,18,Thursday,1
1290,2023-07-10 17:46:00,2023-07-10 18:12:00,Whitefield,HSR Layout,14.1,304.04,Auto,D006,26.0,17,Monday,1
1291,2023-07-28 11:17:00,2023-07-28 11:31:00,BTM Layout,Hebbal,13.1,262.15,Ola,D032,14.0,11,Friday,0
1292,2023-07-15 15:22:00,2023-07-15 15:37:00,Koramangala,HSR Layout,7.1,143.19,Ola,D037,15.0,15,Saturday,0
1293,2023-07-24 18:05:00,2023-07-24 18:45:00,Marathahalli,Hebbal,5.6,124.29,Uber,D009,40.0,18,Monday,1
1294,2023-07-29 19:04:00,2023-07-29 19:35:00,HSR Layout,BTM Layout,13.7,267.11,Auto,D034,31.0,19,Saturday,1
1295,2023-07-04 08:47:00,2023-07-04 09:13:00,Koramangala,Hebbal,10.3,223.28,Auto,D018,26.0,8,Tuesday,1
1296,2023-07-14 13:46:00,2023-07-14 13:56:00,HSR Layout,Hebbal,7.7,188.69,Uber,D003,10.0,13,Friday,0
1297,2023-07-22 08:49:00,2023-07-22 09:21:00,Electronic City,Koramangala,8.6,156.0,Auto,D035,32.0,8,Saturday,1
1298,2023-07-05 10:54:00,2023-07-05 11:23:00,Electronic City,Koramangala,8.9,220.89,Uber,D015,29.0,10,Wednesday,0
1299,2023-07-26 13:33:00,2023-07-26 13:56:00,Electronic City,Whitefield,14.8,298.08,Uber,D004,23.0,13,Wednesday,0
1300,2023-07-13 19:32:00,2023-07-13 20:12:00,HSR Layout,Whitefield,8.6,190.76,Auto,D016,40.0,19,Thursday,1
1301,2023-07-04 19:23:00,2023-07-04 19:48:00,Electronic City,Indiranagar,7.5,161.83,Auto,D018,25.0,19,Tuesday,1
1302,2023-07-06 11:40:00,2023-07-06 12:12:00,BTM Layout,Koramangala,14.0,307.48,Uber,D050,32.0,11,Thursday,0
1303,2023-07-08 11:50:00,2023-07-08 12:11:00,HSR Layout,Jayanagar,11.4,257.79,Auto,D032,21.0,11,Saturday,0
1304,2023-07-23 06:35:00,2023-07-23 07:16:00,Indiranagar,MG Road,10.5,252.99,Auto,D030,41.0,6,Sunday,0
1305,2023-07-27 19:16:00,2023-07-27 19:44:00,Hebbal,Koramangala,5.5,106.44,Uber,D045,28.0,19,Thursday,1
1306,2023-07-09 09:37:00,2023-07-09 10:21:00,Whitefield,Electronic City,5.3,100.95,Auto,D016,44.0,9,Sunday,1
1307,2023-07-02 08:06:00,2023-07-02 08:18:00,Koramangala,Whitefield,6.6,121.63,Ola,D050,12.0,8,Sunday,1
1308,2023-07-11 13:58:00,2023-07-11 14:14:00,Indiranagar,Jayanagar,14.8,354.24,Ola,D023,16.0,13,Tuesday,0
1309,2023-07-23 08:10:00,2023-07-23 08:47:00,MG Road,BTM Layout,9.9,182.77,Ola,D025,37.0,8,Sunday,1
1310,2023-07-03 06:06:00,2023-07-03 06:51:00,Indiranagar,BTM Layout,14.2,327.27,Auto,D005,45.0,6,Monday,0
1311,2023-07-17 21:42:00,2023-07-17 21:59:00,BTM Layout,Whitefield,5.4,119.87,Auto,D011,17.0,21,Monday,0
1312,2023-07-23 14:03:00,2023-07-23 14:21:00,Koramangala,Jayanagar,4.8,118.41,Auto,D012,18.0,14,Sunday,0
1313,2023-07-17 11:56:00,2023-07-17 12:12:00,Koramangala,Marathahalli,9.6,186.99,Uber,D008,16.0,11,Monday,0
1314,2023-07-02 12:05:00,2023-07-02 12:42:00,Koramangala,Hebbal,6.3,146.29,Auto,D005,37.0,12,Sunday,0
1315,2023-07-24 06:58:00,2023-07-24 07:32:00,HSR Layout,BTM Layout,14.7,317.77,Ola,D006,34.0,6,Monday,0
1316,2023-07-26 14:52:00,2023-07-26 15:10:00,Hebbal,HSR Layout,14.0,339.98,Uber,D004,18.0,14,Wednesday,0
1317,2023-07-15 08:28:00,2023-07-15 08:48:00,Koramangala,Electronic City,12.0,246.92,Ola,D024,20.0,8,Saturday,1
1318,2023-07-12 07:48:00,2023-07-12 08:12:00,Jayanagar,Electronic City,11.4,265.83,Auto,D006,24.0,7,Wednesday,1
1319,2023-07-18 12:58:00,2023-07-18 13:36:00,Marathahalli,Electronic City,14.3,346.61,Uber,D033,38.0,12,Tuesday,0
1320,2023-07-28 10:16:00,2023-07-28 10:35:00,Marathahalli,Koramangala,14.0,323.92,Auto,D041,19.0,10,Friday,0
1321,2023-07-01 19:04:00,2023-07-01 19:45:00,BTM Layout,Jayanagar,13.4,298.26,Ola,D032,41.0,19,Saturday,1
1322,2023-07-30 13:35:00,2023-07-30 14:12:00,BTM Layout,Electronic City,7.1,140.93,Uber,D040,37.0,13,Sunday,0
1323,2023-07-02 08:13:00,2023-07-02 08:41:00,Electronic City,Marathahalli,9.3,220.22,Ola,D022,28.0,8,Sunday,1
1324,2023-07-19 08:49:00,2023-07-19 09:24:00,BTM Layout,Indiranagar,12.3,248.95,Uber,D024,35.0,8,Wednesday,1
1325,2023-07-24 07:03:00,2023-07-24 07:20:00,BTM Layout,Marathahalli,3.3,79.71,Auto,D050,17.0,7,Monday,1
1326,2023-07-17 09:42:00,2023-07-17 09:53:00,Jayanagar,Indiranagar,6.7,159.73,Ola,D016,11.0,9,Monday,1
1327,2023-07-15 09:15:00,2023-07-15 09:46:00,Whitefield,Electronic City,13.0,310.98,Ola,D013,31.0,9,Saturday,1
1328,2023-07-02 09:58:00,2023-07-02 10:23:00,Koramangala,Indiranagar,5.8,133.22,Ola,D039,25.0,9,Sunday,1
1329,2023-07-19 22:22:00,2023-07-19 22:58:00,Koramangala,BTM Layout,5.9,125.53,Ola,D002,36.0,22,Wednesday,0
1330,2023-07-14 08:50:00,2023-07-14 09:14:00,Whitefield,Marathahalli,6.4,140.39,Ola,D018,24.0,8,Friday,1
1331,2023-07-12 09:06:00,2023-07-12 09:49:00,Indiranagar,Jayanagar,12.4,298.44,Ola,D043,43.0,9,Wednesday,1
1332,2023-07-20 15:03:00,2023-07-20 15:23:00,Hebbal,BTM Layout,11.0,213.04,Uber,D011,20.0,15,Thursday,0
1333,2023-07-19 22:38:00,2023-07-19 23:02:00,Whitefield,Koramangala,8.6,196.94,Uber,D032,24.0,22,Wednesday,0
1334,2023-07-18 19:05:00,2023-07-18 19:41:00,Indiranagar,BTM Layout,10.2,246.04,Uber,D036,36.0,19,Tuesday,1
1335,2023-07-27 11:29:00,2023-07-27 12:04:00,Electronic City,Jayanagar,6.7,134.88,Auto,D038,35.0,11,Thursday,0
1336,2023-07-08 18:06:00,2023-07-08 18:43:00,MG Road,Koramangala,8.9,175.57,Uber,D046,37.0,18,Saturday,1
1337,2023-07-12 11:05:00,2023-07-12 11:32:00,Electronic City,HSR Layout,12.3,235.05,Auto,D031,27.0,11,Wednesday,0
1338,2023-07-09 14:42:00,2023-07-09 15:00:00,Jayanagar,Marathahalli,8.2,151.78,Auto,D015,18.0,14,Sunday,0
1339,2023-07-15 11:56:00,2023-07-15 12:35:00,Electronic City,Marathahalli,7.5,186.68,Uber,D041,39.0,11,Saturday,0
1340,2023-07-01 15:59:00,2023-07-01 16:25:00,Marathahalli,Electronic City,3.5,75.38,Auto,D011,26.0,15,Saturday,0
1341,2023-07-09 06:48:00,2023-07-09 07:04:00,Jayanagar,HSR Layout,14.2,274.03,Auto,D048,16.0,6,Sunday,0
1342,2023-07-18 17:55:00,2023-07-18 18:25:00,Indiranagar,Jayanagar,8.6,160.0,Auto,D028,30.0,17,Tuesday,1
1343,2023-07-18 17:44:00,2023-07-18 18:13:00,Indiranagar,Electronic City,10.5,203.94,Ola,D010,29.0,17,Tuesday,1
1344,2023-07-17 16:01:00,2023-07-17 16:24:00,Koramangala,MG Road,6.8,133.67,Uber,D036,23.0,16,Monday,0
1345,2023-07-30 13:06:00,2023-07-30 13:35:00,Hebbal,Indiranagar,5.8,143.17,Uber,D039,29.0,13,Sunday,0
1346,2023-07-11 21:10:00,2023-07-11 21:41:00,Indiranagar,Koramangala,10.5,219.97,Uber,D025,31.0,21,Tuesday,0
1347,2023-07-06 13:30:00,2023-07-06 14:09:00,Marathahalli,Jayanagar,5.9,111.55,Auto,D017,39.0,13,Thursday,0
1348,2023-07-18 14:17:00,2023-07-18 14:54:00,HSR Layout,Electronic City,7.3,139.47,Uber,D024,37.0,14,Tuesday,0
1349,2023-07-20 16:22:00,2023-07-20 16:33:00,Hebbal,Koramangala,7.0,173.46,Ola,D023,11.0,16,Thursday,0
1350,2023-07-17 21:45:00,2023-07-17 22:24:00,HSR Layout,Whitefield,9.1,179.27,Ola,D017,39.0,21,Monday,0
1351,2023-07-13 20:03:00,2023-07-13 20:16:00,BTM Layout,Marathahalli,5.5,134.57,Ola,D003,13.0,20,Thursday,0
1352,2023-07-20 22:58:00,2023-07-20 23:35:00,Whitefield,Hebbal,9.4,187.38,Uber,D008,37.0,22,Thursday,0
1353,2023-07-07 22:06:00,2023-07-07 22:21:00,Jayanagar,BTM Layout,14.3,283.83,Auto,D001,15.0,22,Friday,0
1354,2023-07-21 22:57:00,2023-07-21 23:21:00,BTM Layout,HSR Layout,5.6,125.94,Uber,D017,24.0,22,Friday,0
1355,2023-07-30 09:41:00,2023-07-30 10:26:00,MG Road,BTM Layout,14.3,351.32,Auto,D034,45.0,9,Sunday,1
1356,2023-07-26 18:46:00,2023-07-26 19:00:00,HSR Layout,MG Road,5.5,109.74,Uber,D027,14.0,18,Wednesday,1
1357,2023-07-20 12:47:00,2023-07-20 13:19:00,Koramangala,BTM Layout,13.2,287.22,Auto,D017,32.0,12,Thursday,0
1358,2023-07-16 08:52:00,2023-07-16 09:34:00,Koramangala,Electronic City,9.3,211.26,Uber,D036,42.0,8,Sunday,1
1359,2023-07-27 18:30:00,2023-07-27 18:49:00,BTM Layout,Whitefield,12.4,270.84,Uber,D048,19.0,18,Thursday,1
1360,2023-07-06 17:37:00,2023-07-06 17:48:00,MG Road,Electronic City,9.6,193.65,Uber,D011,11.0,17,Thursday,1
1361,2023-07-19 12:08:00,2023-07-19 12:33:00,HSR Layout,Indiranagar,9.6,239.58,Auto,D020,25.0,12,Wednesday,0
1362,2023-07-03 07:05:00,2023-07-03 07:20:00,MG Road,HSR Layout,11.4,219.1,Ola,D026,15.0,7,Monday,1
1363,2023-07-11 22:18:00,2023-07-11 22:37:00,Hebbal,Electronic City,11.4,239.23,Auto,D034,19.0,22,Tuesday,0
1364,2023-07-11 17:05:00,2023-07-11 17:32:00,MG Road,Indiranagar,4.7,90.29,Ola,D043,27.0,17,Tuesday,1
1365,2023-07-20 07:14:00,2023-07-20 07:25:00,Koramangala,Electronic City,13.6,256.08,Uber,D044,11.0,7,Thursday,1
1366,2023-07-03 16:14:00,2023-07-03 16:58:00,Jayanagar,MG Road,14.3,338.68,Uber,D016,44.0,16,Monday,0
1367,2023-07-09 06:32:00,2023-07-09 07:13:00,Indiranagar,HSR Layout,14.0,275.48,Auto,D043,41.0,6,Sunday,0
1368,2023-07-24 09:42:00,2023-07-24 10:07:00,Marathahalli,HSR Layout,12.0,266.12,Uber,D042,25.0,9,Monday,1
1369,2023-07-04 22:43:00,2023-07-04 23:07:00,Electronic City,Whitefield,8.6,155.84,Auto,D048,24.0,22,Tuesday,0
1370,2023-07-05 13:15:00,2023-07-05 13:48:00,Koramangala,Hebbal,7.0,174.31,Uber,D039,33.0,13,Wednesday,0
1371,2023-07-09 19:49:00,2023-07-09 20:27:00,BTM Layout,Hebbal,10.9,260.08,Auto,D034,38.0,19,Sunday,1
1372,2023-07-27 22:54:00,2023-07-27 23:33:00,Koramangala,Hebbal,11.0,252.52,Ola,D010,39.0,22,Thursday,0
1373,2023-07-04 22:56:00,2023-07-04 23:15:00,Koramangala,Hebbal,9.2,229.64,Auto,D039,19.0,22,Tuesday,0
1374,2023-07-08 14:19:00,2023-07-08 15:04:00,Whitefield,MG Road,13.0,304.71,Ola,D041,45.0,14,Saturday,0
1375,2023-07-29 13:45:00,2023-07-29 14:26:00,Indiranagar,MG Road,12.0,241.97,Ola,D040,41.0,13,Saturday,0
1376,2023-07-07 11:33:00,2023-07-07 12:06:00,Electronic City,Jayanagar,8.7,159.41,Uber,D044,33.0,11,Friday,0
1377,2023-07-05 08:55:00,2023-07-05 09:20:00,MG Road,BTM Layout,14.1,347.9,Auto,D035,25.0,8,Wednesday,1
1378,2023-07-18 20:58:00,2023-07-18 21:14:00,Indiranagar,MG Road,6.0,141.94,Ola,D017,16.0,20,Tuesday,0
1379,2023-07-18 09:57:00,2023-07-18 10:36:00,Hebbal,Marathahalli,6.7,159.16,Uber,D044,39.0,9,Tuesday,1
1380,2023-07-09 09:48:00,2023-07-09 10:08:00,Electronic City,Indiranagar,6.1,125.71,Auto,D015,20.0,9,Sunday,1
1381,2023-07-03 12:37:00,2023-07-03 12:58:00,Marathahalli,BTM Layout,11.9,256.55,Ola,D042,21.0,12,Monday,0
1382,2023-07-12 10:56:00,2023-07-12 11:33:00,MG Road,Whitefield,6.5,154.71,Auto,D020,37.0,10,Wednesday,0
1383,2023-07-09 10:38:00,2023-07-09 11:23:00,MG Road,Indiranagar,8.3,199.57,Ola,D021,45.0,10,Sunday,0
1384,2023-07-22 21:34:00,2023-07-22 22:19:00,HSR Layout,Whitefield,13.6,281.36,Auto,D041,45.0,21,Saturday,0
1385,2023-07-19 16:40:00,2023-07-19 17:23:00,Hebbal,Whitefield,4.4,108.46,Uber,D009,43.0,16,Wednesday,0
1386,2023-07-06 14:53:00,2023-07-06 15:09:00,Whitefield,Jayanagar,5.9,139.95,Uber,D020,16.0,14,Thursday,0
1387,2023-07-04 14:18:00,2023-07-04 14:50:00,Hebbal,Indiranagar,3.1,66.05,Auto,D034,32.0,14,Tuesday,0
1388,2023-07-18 21:13:00,2023-07-18 21:27:00,Hebbal,Koramangala,4.2,90.73,Ola,D025,14.0,21,Tuesday,0
1389,2023-07-16 08:16:00,2023-07-16 08:33:00,Indiranagar,MG Road,6.9,133.69,Auto,D008,17.0,8,Sunday,1
1390,2023-07-17 07:29:00,2023-07-17 08:09:00,Indiranagar,Marathahalli,12.4,281.2,Auto,D022,40.0,7,Monday,1
1391,2023-07-19 09:10:00,2023-07-19 09:37:00,HSR Layout,Marathahalli,3.7,91.6,Auto,D015,27.0,9,Wednesday,1
1392,2023-07-04 13:57:00,2023-07-04 14:42:00,Marathahalli,Indiranagar,4.3,90.37,Ola,D046,45.0,13,Tuesday,0
1393,2023-07-12 16:11:00,2023-07-12 16:24:00,Koramangala,BTM Layout,3.5,78.42,Uber,D019,13.0,16,Wednesday,0
1394,2023-07-25 07:01:00,2023-07-25 07:16:00,Indiranagar,HSR Layout,3.2,79.46,Auto,D009,15.0,7,Tuesday,1
1395,2023-07-02 12:48:00,2023-07-02 13:32:00,Koramangala,HSR Layout,10.4,225.88,Ola,D023,44.0,12,Sunday,0
1396,2023-07-22 14:04:00,2023-07-22 14:38:00,Electronic City,Koramangala,6.8,161.12,Auto,D038,34.0,14,Saturday,0
1397,2023-07-29 12:31:00,2023-07-29 13:12:00,Marathahalli,Indiranagar,5.1,93.06,Auto,D020,41.0,12,Saturday,0
