trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id
1980,2023-07-03 20:28:00,2023-07-03 21:12:00,Whitefield,Marathahalli,3.5,77.09,Ola,D046
1981,2023-07-07 07:30:00,2023-07-07 07:58:00,BTM Layout,Whitefield,8.3,160.76,Uber,D014
1982,2023-07-07 16:27:00,2023-07-07 17:10:00,Indiranagar,BTM Layout,6.8,141.33,Ola,D028
1983,2023-07-22 16:20:00,2023-07-22 16:55:00,Koramangala,Marathahalli,13.0,244.88,Auto,D035
1984,2023-07-05 07:56:00,2023-07-05 08:40:00,Koramangala,HSR Layout,5.6,131.27,Uber,D015
1985,2023-07-05 06:22:00,2023-07-05 06:59:00,Marathahalli,Whitefield,11.3,276.36,Uber,D030
1986,2023-07-21 06:46:00,2023-07-21 07:31:00,Whitefield,Electronic City,10.5,237.33,Ola,D002
1987,2023-07-26 16:52:00,2023-07-26 17:18:00,Indiranagar,Electronic City,6.1,137.11,Ola,D022
1988,2023-07-01 21:14:00,2023-07-01 21:35:00,Whitefield,Marathahalli,9.5,225.15,Uber,D002
1989,2023-07-19 14:18:00,2023-07-19 14:29:00,MG Road,Indiranagar,9.4,175.73,Auto,D004
1990,2023-07-22 19:49:00,2023-07-22 20:14:00,Koramangala,Marathahalli,4.8,98.88,Uber,D008
1991,2023-07-07 07:20:00,2023-07-07 07:41:00,Indiranagar,Electronic City,8.4,182.21,Ola,D028
1992,2023-07-09 10:51:00,2023-07-09 11:30:00,Whitefield,MG Road,10.6,244.79,Ola,D033
1993,2023-07-01 21:03:00,2023-07-01 21:30:00,HSR Layout,Indiranagar,8.0,166.59,Ola,D038
1994,2023-07-26 08:12:00,2023-07-26 08:42:00,MG Road,Hebbal,12.0,228.75,Ola,D009
1995,2023-07-30 13:17:00,2023-07-30 13:37:00,Marathahalli,BTM Layout,14.6,271.51,Uber,D009
1996,2023-07-07 08:24:00,2023-07-07 08:58:00,BTM Layout,MG Road,14.4,284.93,Ola,D008
1997,2023-07-17 06:18:00,2023-07-17 06:47:00,HSR Layout,Electronic City,4.7,94.7,Auto,D034
1998,2023-07-16 17:36:00,2023-07-16 18:10:00,BTM Layout,Indiranagar,4.0,91.89,Uber,D029
1999,2023-07-01 22:01:00,2023-07-01 22:34:00,Jayanagar,Electronic City,6.9,131.8,Auto,D033
2000,2023-07-27 09:36:00,2023-07-27 10:21:00,HSR Layout,MG Road,11.8,221.13,Auto,D010
2001,2023-07-23 20:05:00,2023-07-23 20:24:00,Marathahalli,Electronic City,10.9,233.8,Auto,D017
2002,2023-07-18 18:22:00,2023-07-18 18:46:00,Koramangala,Electronic City,5.1,98.33,Ola,D048
2003,2023-07-24 08:23:00,2023-07-24 08:35:00,Marathahalli,Indiranagar,10.1,207.63,Uber,D022
2004,2023-07-30 19:12:00,2023-07-30 19:44:00,Electronic City,Hebbal,4.6,86.36,Uber,D019
2005,2023-07-03 15:36:00,2023-07-03 15:46:00,Jayanagar,Indiranagar,4.4,98.37,Uber,D028
2006,2023-07-12 11:24:00,2023-07-12 11:38:00,HSR Layout,Whitefield,3.5,83.42,Uber,D045
2007,2023-07-27 10:43:00,2023-07-27 11:23:00,Hebbal,HSR Layout,6.2,113.85,Uber,D009
2008,2023-07-02 22:03:00,2023-07-02 22:19:00,Jayanagar,Whitefield,10.3,216.73,Auto,D003
2009,2023-07-23 12:23:00,2023-07-23 12:59:00,Marathahalli,Koramangala,8.6,200.9,Ola,D033
2010,2023-07-29 14:10:00,2023-07-29 14:49:00,Koramangala,Electronic City,9.7,220.41,Uber,D023
2011,2023-07-06 11:31:00,2023-07-06 11:43:00,MG Road,Marathahalli,11.8,289.78,Auto,D023
2012,2023-07-07 17:12:00,2023-07-07 17:54:00,Jayanagar,BTM Layout,12.5,256.35,Ola,D023
2013,2023-07-07 22:42:00,2023-07-07 23:26:00,Hebbal,HSR Layout,13.2,303.36,Auto,D048
2014,2023-07-02 16:39:00,2023-07-02 17:21:00,MG Road,BTM Layout,10.3,224.16,Uber,D026
2015,2023-07-09 12:49:00,2023-07-09 13:02:00,HSR Layout,Hebbal,5.7,138.98,Uber,D003
2016,2023-07-27 16:34:00,2023-07-27 17:10:00,Hebbal,Koramangala,10.2,250.29,Auto,D019
2017,2023-07-11 17:16:00,2023-07-11 17:35:00,Electronic City,Whitefield,9.6,225.01,Uber,D043
2018,2023-07-03 10:57:00,2023-07-03 11:22:00,Koramangala,Indiranagar,5.8,139.39,Auto,D026
2019,2023-07-30 11:38:00,2023-07-30 12:11:00,MG Road,Whitefield,11.0,256.16,Uber,D045
2020,2023-07-06 22:17:00,2023-07-06 22:51:00,MG Road,Indiranagar,10.8,260.9,Uber,D018
2021,2023-07-27 07:29:00,2023-07-27 07:50:00,HSR Layout,Whitefield,13.5,273.65,Auto,D021
2022,2023-07-06 13:22:00,2023-07-06 13:57:00,Jayanagar,Electronic City,12.2,258.54,Ola,D004
2023,2023-07-18 12:19:00,2023-07-18 12:37:00,Jayanagar,HSR Layout,13.4,282.49,Ola,D035
2024,2023-07-29 17:33:00,2023-07-29 18:00:00,BTM Layout,MG Road,7.2,152.65,Ola,D004
2025,2023-07-12 14:13:00,2023-07-12 14:39:00,Whitefield,Indiranagar,11.9,285.33,Uber,D019
2026,2023-07-28 21:53:00,2023-07-28 22:26:00,Indiranagar,Electronic City,3.1,58.76,Auto,D010
2027,2023-07-25 07:48:00,2023-07-25 08:28:00,Marathahalli,BTM Layout,10.6,258.5,Auto,D043
2028,2023-07-29 20:28:00,2023-07-29 20:55:00,Electronic City,BTM Layout,4.0,94.44,Ola,D024
2029,2023-07-21 22:23:00,2023-07-21 23:04:00,Indiranagar,Koramangala,13.2,323.8,Ola,D025
2030,2023-07-02 20:58:00,2023-07-02 21:43:00,HSR Layout,Whitefield,5.0,121.68,Uber,D045
2031,2023-07-20 22:26:00,2023-07-20 22:45:00,Electronic City,MG Road,3.5,76.18,Ola,D014
2032,2023-07-14 17:24:00,2023-07-14 17:53:00,Whitefield,Koramangala,5.4,110.83,Uber,D022
2033,2023-07-02 16:34:00,2023-07-02 17:15:00,Jayanagar,HSR Layout,3.2,60.62,Auto,D039
2034,2023-07-22 14:00:00,2023-07-22 14:29:00,Koramangala,Indiranagar,13.7,329.12,Auto,D032
2035,2023-07-30 13:07:00,2023-07-30 13:38:00,Electronic City,HSR Layout,11.1,203.42,Uber,D004
2036,2023-07-30 19:05:00,2023-07-30 19:27:00,Marathahalli,MG Road,11.3,258.84,Auto,D044
2037,2023-07-13 15:01:00,2023-07-13 15:26:00,Jayanagar,Koramangala,10.4,203.4,Ola,D021
2038,2023-07-25 18:32:00,2023-07-25 18:53:00,Hebbal,Koramangala,4.9,104.0,Auto,D008
2039,2023-07-20 08:07:00,2023-07-20 08:33:00,Koramangala,Marathahalli,12.3,225.66,Auto,D050
2040,2023-07-16 06:06:00,2023-07-16 06:36:00,HSR Layout,Koramangala,7.5,152.76,Ola,D023
2041,2023-07-07 21:06:00,2023-07-07 21:38:00,Marathahalli,Jayanagar,7.6,148.17,Auto,D046
2042,2023-07-04 09:44:00,2023-07-04 10:16:00,Hebbal,HSR Layout,8.6,186.99,Auto,D033
2043,2023-07-29 06:45:00,2023-07-29 07:09:00,Koramangala,MG Road,4.1,88.0,Auto,D045
2044,2023-07-04 16:57:00,2023-07-04 17:29:00,BTM Layout,HSR Layout,12.1,271.01,Uber,D037
2045,2023-07-07 06:17:00,2023-07-07 06:27:00,Electronic City,BTM Layout,4.0,81.06,Uber,D033
2046,2023-07-01 18:05:00,2023-07-01 18:29:00,Electronic City,Koramangala,5.8,111.11,Auto,D012
2047,2023-07-09 10:14:00,2023-07-09 10:44:00,Jayanagar,MG Road,9.3,190.08,Uber,D010
2048,2023-07-02 15:45:00,2023-07-02 16:04:00,Electronic City,Indiranagar,3.5,75.79,Uber,D029
2049,2023-07-25 18:05:00,2023-07-25 18:40:00,Marathahalli,Jayanagar,6.2,130.26,Ola,D004
2050,2023-07-23 20:56:00,2023-07-23 21:29:00,Koramangala,Indiranagar,10.3,207.13,Auto,D049
2051,2023-07-21 14:30:00,2023-07-21 14:43:00,BTM Layout,MG Road,4.8,118.99,Auto,D018
2052,2023-07-08 13:52:00,2023-07-08 14:11:00,Koramangala,HSR Layout,12.8,266.57,Auto,D038
2053,2023-07-21 11:45:00,2023-07-21 12:13:00,Marathahalli,Indiranagar,12.6,272.33,Auto,D023
2054,2023-07-04 06:11:00,2023-07-04 06:37:00,Jayanagar,Indiranagar,12.8,316.33,Uber,D012
2055,2023-07-14 06:38:00,2023-07-14 06:56:00,Whitefield,Electronic City,8.9,184.43,Auto,D026
2056,2023-07-02 21:58:00,2023-07-02 22:39:00,Hebbal,Electronic City,12.0,243.99,Ola,D020
2057,2023-07-18 22:12:00,2023-07-18 22:50:00,Electronic City,Whitefield,4.7,104.52,Ola,D012
2058,2023-07-06 19:59:00,2023-07-06 20:15:00,Marathahalli,Indiranagar,7.0,168.42,Uber,D039
2059,2023-07-02 17:28:00,2023-07-02 17:40:00,Koramangala,Hebbal,10.3,219.55,Auto,D036
2060,2023-07-28 16:38:00,2023-07-28 17:06:00,BTM Layout,Jayanagar,8.5,169.56,Auto,D020
2061,2023-07-28 16:20:00,2023-07-28 16:41:00,HSR Layout,MG Road,10.6,199.71,Ola,D049
2062,2023-07-28 11:29:00,2023-07-28 11:48:00,Marathahalli,Electronic City,6.4,150.11,Uber,D023
2063,2023-07-23 18:24:00,2023-07-23 19:03:00,Whitefield,Marathahalli,14.8,286.46,Ola,D043
2064,2023-07-23 13:05:00,2023-07-23 13:49:00,HSR Layout,Electronic City,8.7,204.86,Auto,D048
2065,2023-07-17 19:41:00,2023-07-17 19:52:00,HSR Layout,Marathahalli,8.8,197.68,Ola,D027
2066,2023-07-06 21:46:00,2023-07-06 22:04:00,Jayanagar,Hebbal,8.6,212.95,Uber,D033
2067,2023-07-15 09:40:00,2023-07-15 09:59:00,Marathahalli,Indiranagar,3.3,76.65,Auto,D014
2068,2023-07-28 08:31:00,2023-07-28 08:48:00,Indiranagar,Whitefield,6.7,133.14,Ola,D002
2069,2023-07-20 14:35:00,2023-07-20 15:07:00,Jayanagar,Marathahalli,4.5,81.65,Uber,D021
2070,2023-07-16 17:10:00,2023-07-16 17:22:00,HSR Layout,Electronic City,9.2,184.13,Ola,D028
2071,2023-07-12 10:18:00,2023-07-12 10:31:00,Whitefield,Indiranagar,5.4,102.92,Ola,D033
2072,2023-07-30 11:52:00,2023-07-30 12:04:00,Electronic City,Hebbal,11.1,253.14,Uber,D048
2073,2023-07-09 14:28:00,2023-07-09 15:02:00,Hebbal,Koramangala,12.7,250.25,Auto,D029
2074,2023-07-27 16:07:00,2023-07-27 16:50:00,MG Road,Jayanagar,10.8,218.01,Uber,D048
2075,2023-07-29 22:24:00,2023-07-29 23:06:00,Marathahalli,Whitefield,12.6,288.6,Uber,D001
2076,2023-07-05 20:30:00,2023-07-05 20:45:00,MG Road,Whitefield,5.0,117.58,Auto,D003
2077,2023-07-06 14:49:00,2023-07-06 15:13:00,Koramangala,Jayanagar,10.7,248.39,Auto,D017
2078,2023-07-21 11:19:00,2023-07-21 11:37:00,Marathahalli,HSR Layout,11.2,206.83,Ola,D023
2079,2023-07-06 18:11:00,2023-07-06 18:29:00,Electronic City,Whitefield,10.5,202.36,Auto,D030
2080,2023-07-06 21:47:00,2023-07-06 22:03:00,Indiranagar,Electronic City,6.9,137.79,Uber,D032
2081,2023-07-21 06:57:00,2023-07-21 07:22:00,Electronic City,MG Road,4.9,112.26,Auto,D004
2082,2023-07-09 20:40:00,2023-07-09 20:59:00,MG Road,Hebbal,9.4,198.07,Uber,D012
2083,2023-07-28 22:52:00,2023-07-28 23:23:00,Hebbal,MG Road,6.8,123.85,Ola,D021
2084,2023-07-16 13:35:00,2023-07-16 13:45:00,Hebbal,Koramangala,11.0,235.2,Uber,D037
2085,2023-07-06 15:56:00,2023-07-06 16:21:00,Jayanagar,HSR Layout,8.6,170.28,Uber,D030
2086,2023-07-02 14:45:00,2023-07-02 15:11:00,MG Road,Indiranagar,15.0,285.16,Auto,D034
2087,2023-07-29 14:00:00,2023-07-29 14:34:00,Indiranagar,Whitefield,10.3,188.36,Uber,D027
2088,2023-07-30 19:11:00,2023-07-30 19:44:00,Koramangala,Whitefield,8.0,172.05,Uber,D040
2089,2023-07-20 19:52:00,2023-07-20 20:13:00,HSR Layout,Koramangala,12.7,310.56,Auto,D029
2090,2023-07-24 09:48:00,2023-07-24 10:29:00,Electronic City,Hebbal,14.0,341.59,Auto,D008
2091,2023-07-04 10:45:00,2023-07-04 11:07:00,HSR Layout,Hebbal,9.3,220.39,Uber,D013
2092,2023-07-16 22:12:00,2023-07-16 22:56:00,MG Road,HSR Layout,4.8,98.98,Auto,D036
2093,2023-07-21 13:06:00,2023-07-21 13:42:00,Jayanagar,Indiranagar,4.4,92.47,Ola,D039
2094,2023-07-09 19:03:00,2023-07-09 19:42:00,BTM Layout,Marathahalli,8.0,173.44,Ola,D014
2095,2023-07-23 09:56:00,2023-07-23 10:06:00,Koramangala,Hebbal,8.0,152.28,Auto,D047
2096,2023-07-18 14:41:00,2023-07-18 15:15:00,HSR Layout,MG Road,8.5,175.63,Ola,D047
2097,2023-07-15 07:07:00,2023-07-15 07:22:00,Marathahalli,Electronic City,6.9,136.18,Ola,D004
2098,2023-07-03 22:52:00,2023-07-03 23:09:00,Koramangala,BTM Layout,6.6,121.1,Ola,D027
2099,2023-07-01 09:30:00,2023-07-01 09:54:00,Hebbal,Indiranagar,4.2,85.87,Uber,D035
2100,2023-07-06 07:03:00,2023-07-06 07:14:00,Electronic City,BTM Layout,13.7,252.98,Ola,D021
2101,2023-07-20 19:25:00,2023-07-20 19:47:00,Electronic City,Koramangala,3.8,93.21,Auto,D031
2102,2023-07-19 18:04:00,2023-07-19 18:18:00,Jayanagar,Koramangala,9.5,232.41,Uber,D032
2103,2023-07-12 18:23:00,2023-07-12 18:51:00,Hebbal,Marathahalli,4.0,95.95,Ola,D007
2104,2023-07-25 11:42:00,2023-07-25 11:56:00,Marathahalli,MG Road,13.6,298.98,Auto,D039
2105,2023-07-20 10:23:00,2023-07-20 11:05:00,Marathahalli,Hebbal,7.2,175.37,Ola,D037
2106,2023-07-21 07:51:00,2023-07-21 08:33:00,MG Road,Koramangala,7.7,144.05,Uber,D050
2107,2023-07-30 18:47:00,2023-07-30 19:15:00,Marathahalli,Jayanagar,6.8,169.25,Uber,D034
2108,2023-07-20 09:30:00,2023-07-20 09:56:00,Jayanagar,Hebbal,9.6,195.1,Auto,D039
2109,2023-07-21 19:38:00,2023-07-21 20:12:00,Marathahalli,Hebbal,13.2,323.38,Ola,D021
2110,2023-07-04 07:29:00,2023-07-04 08:04:00,Marathahalli,MG Road,3.0,73.34,Ola,D037
2111,2023-07-27 22:17:00,2023-07-27 22:49:00,Hebbal,Marathahalli,9.1,179.44,Uber,D042
2112,2023-07-12 15:56:00,2023-07-12 16:06:00,Electronic City,Koramangala,10.0,210.82,Uber,D015
2113,2023-07-23 07:27:00,2023-07-23 08:11:00,Hebbal,Indiranagar,12.6,299.36,Uber,D010
2114,2023-07-21 15:33:00,2023-07-21 15:51:00,Indiranagar,Hebbal,6.3,130.04,Ola,D018
2115,2023-07-18 14:27:00,2023-07-18 14:48:00,Jayanagar,Hebbal,6.8,135.47,Ola,D018
2116,2023-07-30 10:44:00,2023-07-30 11:18:00,Marathahalli,MG Road,6.0,120.51,Uber,D018
2117,2023-07-23 10:18:00,2023-07-23 10:41:00,Electronic City,MG Road,10.9,215.7,Auto,D007
2118,2023-07-11 12:05:00,2023-07-11 12:16:00,Whitefield,Marathahalli,11.4,272.51,Ola,D009
2119,2023-07-14 15:52:00,2023-07-14 16:14:00,MG Road,Jayanagar,9.7,229.45,Uber,D020
2120,2023-07-11 10:31:00,2023-07-11 11:01:00,BTM Layout,Hebbal,10.7,201.16,Auto,D002
2121,2023-07-14 11:38:00,2023-07-14 11:48:00,Jayanagar,HSR Layout,9.9,225.86,Ola,D042
2122,2023-07-26 11:20:00,2023-07-26 11:52:00,Hebbal,BTM Layout,3.6,82.87,Ola,D006
2123,2023-07-03 20:11:00,2023-07-03 20:45:00,Hebbal,HSR Layout,12.9,296.1,Auto,D019
2124,2023-07-24 10:06:00,2023-07-24 10:35:00,Electronic City,BTM Layout,3.2,67.94,Auto,D016
2125,2023-07-09 15:31:00,2023-07-09 15:59:00,Marathahalli,MG Road,11.1,223.34,Uber,D049
2126,2023-07-06 17:00:00,2023-07-06 17:11:00,Whitefield,Marathahalli,5.9,129.35,Ola,D037
2127,2023-07-25 09:46:00,2023-07-25 10:18:00,Hebbal,Whitefield,10.6,223.91,Ola,D009
2128,2023-07-30 18:44:00,2023-07-30 18:56:00,Whitefield,Marathahalli,13.2,243.33,Uber,D035
2129,2023-07-06 19:33:00,2023-07-06 19:48:00,Indiranagar,Koramangala,9.7,214.03,Ola,D017
2130,2023-07-22 08:48:00,2023-07-22 09:33:00,MG Road,HSR Layout,6.1,111.93,Uber,D019
2131,2023-07-05 16:46:00,2023-07-05 17:19:00,Hebbal,Koramangala,12.0,242.08,Uber,D047
2132,2023-07-18 18:30:00,2023-07-18 19:13:00,Koramangala,Hebbal,9.1,222.99,Uber,D015
2133,2023-07-25 09:10:00,2023-07-25 09:54:00,HSR Layout,Jayanagar,11.9,251.19,Uber,D014
2134,2023-07-22 06:52:00,2023-07-22 07:03:00,Electronic City,HSR Layout,3.3,78.9,Ola,D032
2135,2023-07-15 17:03:00,2023-07-15 17:25:00,Whitefield,Marathahalli,14.6,358.48,Auto,D035
2136,2023-07-04 12:21:00,2023-07-04 12:34:00,Marathahalli,HSR Layout,14.9,307.3,Auto,D015
2137,2023-07-12 18:54:00,2023-07-12 19:07:00,Marathahalli,HSR Layout,3.9,89.6,Ola,D011
2138,2023-07-01 22:10:00,2023-07-01 22:37:00,MG Road,HSR Layout,7.4,175.84,Uber,D047
2139,2023-07-25 10:31:00,2023-07-25 11:14:00,Jayanagar,Hebbal,7.6,156.33,Auto,D003
2140,2023-07-24 11:56:00,2023-07-24 12:21:00,Whitefield,BTM Layout,5.8,125.37,Ola,D019
2141,2023-07-20 11:14:00,2023-07-20 11:52:00,Jayanagar,BTM Layout,5.3,122.0,Auto,D023
2142,2023-07-02 15:18:00,2023-07-02 15:52:00,Hebbal,Koramangala,7.8,144.68,Uber,D028
2143,2023-07-16 09:08:00,2023-07-16 09:50:00,Hebbal,Whitefield,12.7,266.67,Ola,D006
2144,2023-07-22 18:16:00,2023-07-22 18:56:00,HSR Layout,MG Road,9.6,229.2,Auto,D035
2145,2023-07-22 15:06:00,2023-07-22 15:21:00,MG Road,Koramangala,13.7,339.94,Uber,D042
2146,2023-07-19 15:25:00,2023-07-19 15:48:00,Electronic City,Whitefield,5.6,115.97,Ola,D032
2147,2023-07-07 12:14:00,2023-07-07 12:51:00,Koramangala,Jayanagar,6.6,139.12,Ola,D019
2148,2023-07-03 11:25:00,2023-07-03 12:06:00,Koramangala,Hebbal,5.9,114.12,Uber,D043
2149,2023-07-03 21:35:00,2023-07-03 22:06:00,Indiranagar,MG Road,7.8,149.21,Auto,D004
2150,2023-07-25 18:24:00,2023-07-25 18:55:00,HSR Layout,MG Road,10.4,225.7,Ola,D031
2151,2023-07-16 13:20:00,2023-07-16 13:51:00,BTM Layout,Marathahalli,14.9,297.37,Ola,D021
2152,2023-07-05 13:01:00,2023-07-05 13:18:00,Koramangala,Indiranagar,8.4,165.81,Auto,D028
2153,2023-07-29 09:51:00,2023-07-29 10:26:00,Marathahalli,HSR Layout,10.4,195.33,Auto,D014
2154,2023-07-26 16:57:00,2023-07-26 17:38:00,Jayanagar,Marathahalli,5.7,103.36,Auto,D006
2155,2023-07-23 13:21:00,2023-07-23 13:59:00,Marathahalli,Indiranagar,3.1,64.94,Auto,D004
2156,2023-07-01 14:31:00,2023-07-01 14:49:00,MG Road,Jayanagar,8.7,192.91,Auto,D030
2157,2023-07-29 09:40:00,2023-07-29 09:55:00,MG Road,Electronic City,11.7,257.06,Uber,D046
2158,2023-07-12 14:40:00,2023-07-12 14:50:00,HSR Layout,Whitefield,11.1,210.34,Uber,D039
2159,2023-07-14 10:13:00,2023-07-14 10:40:00,Whitefield,BTM Layout,15.0,325.22,Uber,D045
2160,2023-07-08 10:14:00,2023-07-08 10:32:00,Jayanagar,HSR Layout,12.4,292.72,Auto,D047
2161,2023-07-19 07:01:00,2023-07-19 07:41:00,Hebbal,HSR Layout,7.8,176.77,Ola,D025
2162,2023-07-17 10:42:00,2023-07-17 11:10:00,MG Road,Koramangala,9.4,234.88,Ola,D040
2163,2023-07-01 07:11:00,2023-07-01 07:26:00,Koramangala,Whitefield,4.5,81.83,Auto,D006
2164,2023-07-22 11:48:00,2023-07-22 12:16:00,MG Road,Whitefield,10.1,190.43,Uber,D007
2165,2023-07-04 21:34:00,2023-07-04 21:57:00,Koramangala,Indiranagar,14.4,263.5,Auto,D007
2166,2023-07-02 07:12:00,2023-07-02 07:44:00,Koramangala,MG Road,8.5,182.22,Ola,D009
2167,2023-07-24 14:52:00,2023-07-24 15:22:00,BTM Layout,Hebbal,10.8,252.3,Ola,D036
2168,2023-07-23 12:42:00,2023-07-23 12:55:00,Marathahalli,MG Road,9.2,190.05,Uber,D035
2169,2023-07-26 16:43:00,2023-07-26 17:06:00,Electronic City,BTM Layout,5.3,117.85,Auto,D038
2170,2023-07-27 12:01:00,2023-07-27 12:19:00,BTM Layout,Koramangala,11.6,220.7,Uber,D003
2171,2023-07-13 07:21:00,2023-07-13 07:40:00,Indiranagar,Whitefield,4.0,75.97,Uber,D050
2172,2023-07-19 06:45:00,2023-07-19 07:12:00,Koramangala,Hebbal,14.4,311.06,Auto,D016
2173,2023-07-21 12:58:00,2023-07-21 13:33:00,Hebbal,Whitefield,3.7,68.81,Uber,D027
2174,2023-07-13 16:59:00,2023-07-13 17:10:00,MG Road,BTM Layout,14.9,372.39,Ola,D048
2175,2023-07-10 20:24:00,2023-07-10 20:36:00,Whitefield,Marathahalli,4.3,79.99,Uber,D046
2176,2023-07-12 14:34:00,2023-07-12 14:50:00,Koramangala,Jayanagar,11.7,243.85,Uber,D032
2177,2023-07-09 06:29:00,2023-07-09 06:55:00,Koramangala,MG Road,4.4,92.09,Uber,D029
2178,2023-07-25 12:07:00,2023-07-25 12:31:00,BTM Layout,Hebbal,5.9,134.92,Auto,D044
2179,2023-07-30 09:25:00,2023-07-30 10:05:00,Hebbal,MG Road,14.2,285.83,Ola,D007
2180,2023-07-01 16:27:00,2023-07-01 16:53:00,BTM Layout,MG Road,4.8,119.01,Ola,D002
2181,2023-07-13 08:49:00,2023-07-13 09:25:00,Marathahalli,MG Road,14.0,317.36,Uber,D032
2182,2023-07-23 17:35:00,2023-07-23 17:52:00,MG Road,Jayanagar,4.1,93.52,Uber,D046
2183,2023-07-12 19:40:00,2023-07-12 20:12:00,Whitefield,MG Road,9.0,184.16,Ola,D033
2184,2023-07-01 21:50:00,2023-07-01 22:22:00,Marathahalli,MG Road,10.1,218.23,Auto,D018
2185,2023-07-27 12:23:00,2023-07-27 13:00:00,Jayanagar,BTM Layout,5.5,125.03,Auto,D013
2186,2023-07-26 15:35:00,2023-07-26 16:06:00,Hebbal,MG Road,3.5,78.12,Auto,D005
2187,2023-07-28 12:27:00,2023-07-28 12:45:00,Koramangala,HSR Layout,14.2,277.48,Ola,D036
2188,2023-07-11 17:48:00,2023-07-11 18:06:00,HSR Layout,Indiranagar,8.8,158.76,Ola,D026
2189,2023-07-16 10:51:00,2023-07-16 11:03:00,Electronic City,Hebbal,8.1,155.61,Ola,D018
2190,2023-07-30 15:14:00,2023-07-30 15:41:00,Electronic City,Hebbal,8.7,179.04,Uber,D022
2191,2023-07-16 10:43:00,2023-07-16 10:54:00,MG Road,Hebbal,13.6,255.17,Uber,D001
2192,2023-07-15 18:35:00,2023-07-15 19:06:00,Hebbal,Koramangala,8.1,167.92,Uber,D034
2193,2023-07-04 10:21:00,2023-07-04 10:33:00,Whitefield,Indiranagar,10.5,247.11,Uber,D026
2194,2023-07-21 22:11:00,2023-07-21 22:47:00,Koramangala,MG Road,5.4,101.47,Auto,D020
2195,2023-07-03 20:25:00,2023-07-03 21:10:00,Koramangala,Marathahalli,4.0,83.28,Ola,D011
2196,2023-07-20 07:06:00,2023-07-20 07:45:00,Hebbal,Electronic City,7.2,151.99,Ola,D034
2197,2023-07-19 15:38:00,2023-07-19 15:56:00,Jayanagar,Hebbal,12.9,246.27,Uber,D041
2198,2023-07-30 06:41:00,2023-07-30 06:55:00,HSR Layout,Jayanagar,8.3,184.28,Uber,D005
2199,2023-07-03 21:21:00,2023-07-03 22:01:00,Marathahalli,BTM Layout,12.8,300.0,Ola,D011
2200,2023-07-19 22:20:00,2023-07-19 23:04:00,Whitefield,MG Road,9.2,186.37,Ola,D043
2201,2023-07-26 20:36:00,2023-07-26 20:56:00,Marathahalli,Electronic City,13.8,292.87,Auto,D033
2202,2023-07-03 14:12:00,2023-07-03 14:56:00,Hebbal,BTM Layout,9.8,185.04,Auto,D048
2203,2023-07-10 07:58:00,2023-07-10 08:32:00,HSR Layout,Whitefield,12.4,288.97,Auto,D033
2204,2023-07-27 22:24:00,2023-07-27 22:44:00,Marathahalli,Indiranagar,6.6,142.06,Uber,D012
2205,2023-07-23 11:02:00,2023-07-23 11:36:00,Whitefield,Jayanagar,3.3,70.06,Ola,D013
2206,2023-07-17 15:09:00,2023-07-17 15:46:00,Hebbal,Marathahalli,10.4,240.98,Ola,D048
2207,2023-07-23 13:36:00,2023-07-23 13:46:00,BTM Layout,Hebbal,7.6,145.93,Uber,D015
2208,2023-07-13 11:54:00,2023-07-13 12:33:00,MG Road,Jayanagar,10.5,252.54,Auto,D043
2209,2023-07-01 20:17:00,2023-07-01 20:55:00,BTM Layout,HSR Layout,3.8,93.55,Uber,D013
2210,2023-07-03 06:07:00,2023-07-03 06:18:00,Electronic City,Marathahalli,7.8,167.63,Auto,D009
2211,2023-07-28 20:24:00,2023-07-28 20:50:00,Marathahalli,Koramangala,6.2,133.81,Uber,D006
2212,2023-07-04 08:47:00,2023-07-04 09:04:00,Whitefield,BTM Layout,5.7,138.22,Ola,D007
2213,2023-07-10 15:32:00,2023-07-10 15:53:00,Whitefield,Indiranagar,7.0,155.39,Uber,D024
2214,2023-07-05 07:10:00,2023-07-05 07:44:00,Marathahalli,Indiranagar,11.1,274.28,Ola,D013
2215,2023-07-27 07:35:00,2023-07-27 08:19:00,Indiranagar,HSR Layout,5.9,119.88,Ola,D015
2216,2023-07-10 15:18:00,2023-07-10 16:03:00,Indiranagar,Jayanagar,3.7,69.83,Uber,D009
2217,2023-07-01 13:28:00,2023-07-01 14:06:00,Indiranagar,BTM Layout,3.5,83.83,Uber,D024
2218,2023-07-10 12:16:00,2023-07-10 12:58:00,Marathahalli,Koramangala,6.2,127.19,Ola,D043
2219,2023-07-27 08:21:00,2023-07-27 09:00:00,MG Road,Indiranagar,11.2,246.15,Ola,D011
2220,2023-07-24 22:36:00,2023-07-24 23:16:00,Whitefield,Marathahalli,10.5,246.81,Uber,D034
2221,2023-07-17 10:26:00,2023-07-17 10:41:00,Koramangala,Hebbal,11.2,221.76,Uber,D015
2222,2023-07-19 07:54:00,2023-07-19 08:35:00,Electronic City,BTM Layout,7.7,139.82,Ola,D003
2223,2023-07-12 18:53:00,2023-07-12 19:33:00,MG Road,BTM Layout,6.5,120.18,Auto,D032
2224,2023-07-29 12:31:00,2023-07-29 12:42:00,Koramangala,Electronic City,12.2,270.56,Uber,D009
2225,2023-07-10 13:10:00,2023-07-10 13:32:00,Whitefield,Jayanagar,4.7,104.78,Auto,D001
